Close,epoch,High,Low,Open,datetime
45938.3875,1766049720,45938.3875,45863.1999,45872.0786,2025-12-18 09:22:00
45961.6176,1766049780,45988.7008,45933.0155,45933.7041,2025-12-18 09:23:00
45994.4403,1766049840,45994.4403,45941.1152,45963.5174,2025-12-18 09:24:00
45977.5942,1766049900,46003.2355,45956.7178,45991.0231,2025-12-18 09:25:00
45958.3455,1766049960,45985.6153,45948.1911,45985.6153,2025-12-18 09:26:00
45947.3672,1766050020,45963.6876,45908.3684,45953.8823,2025-12-18 09:27:00
45891.4586,1766050080,45935.0135,45887.1421,45935.0135,2025-12-18 09:28:00
45814.9567,1766050140,45905.7962,45813.6784,45905.7962,2025-12-18 09:29:00
45864.1211,1766050200,45877.1227,45802.0834,45814.5004,2025-12-18 09:30:00
45859.457,1766050260,45907.5368,45838.4264,45856.7404,2025-12-18 09:31:00
45880.3436,1766050320,45900.4838,45838.2044,45842.5203,2025-12-18 09:32:00
45959.3728,1766050380,45966.4932,45877.9232,45877.9232,2025-12-18 09:33:00
45945.8628,1766050440,45972.3367,45935.7396,45961.1361,2025-12-18 09:34:00
45943.1978,1766050500,45964.2784,45922.9683,45951.4367,2025-12-18 09:35:00
45927.4211,1766050560,45956.6735,45911.4032,45932.7845,2025-12-18 09:36:00
45951.0107,1766050620,45969.4758,45917.8246,45917.8246,2025-12-18 09:37:00
45910.5135,1766050680,45951.6066,45893.4382,45944.5631,2025-12-18 09:38:00
45922.9833,1766050740,45929.432,45896.0173,45908.9902,2025-12-18 09:39:00
45963.8957,1766050800,45977.546,45921.5453,45925.1038,2025-12-18 09:40:00
45944.2042,1766050860,45969.5501,45923.3297,45967.7352,2025-12-18 09:41:00
45934.331,1766050920,45953.7952,45916.3334,45950.3065,2025-12-18 09:42:00
45869.9375,1766050980,45920.2525,45869.5006,45920.2525,2025-12-18 09:43:00
45796.2136,1766051040,45881.8649,45796.2136,45881.2008,2025-12-18 09:44:00
45758.3983,1766051100,45857.4943,45758.3983,45784.2188,2025-12-18 09:45:00
45739.8304,1766051160,45781.6818,45730.7093,45756.8216,2025-12-18 09:46:00
45751.5946,1766051220,45763.8239,45726.8337,45750.0619,2025-12-18 09:47:00
45719.7809,1766051280,45761.9703,45719.7809,45737.6313,2025-12-18 09:48:00
45734.1286,1766051340,45769.6905,45711.2368,45722.9433,2025-12-18 09:49:00
45745.0497,1766051400,45746.7255,45701.5534,45733.3285,2025-12-18 09:50:00
45729.7997,1766051460,45787.0179,45726.6321,45761.1104,2025-12-18 09:51:00
45707.6863,1766051520,45716.3657,45673.3543,45708.8639,2025-12-18 09:52:00
45688.1369,1766051580,45736.0087,45675.3161,45709.6731,2025-12-18 09:53:00
45618.6775,1766051640,45678.5605,45590.4914,45678.5605,2025-12-18 09:54:00
45599.8495,1766051700,45625.3773,45595.1471,45614.8985,2025-12-18 09:55:00
45578.3311,1766051760,45618.9776,45567.4195,45602.5802,2025-12-18 09:56:00
45609.1689,1766051820,45641.9214,45581.6984,45585.1822,2025-12-18 09:57:00
45633.0264,1766051880,45675.2264,45592.7582,45598.8883,2025-12-18 09:58:00
45617.3179,1766051940,45673.8773,45611.2067,45621.5276,2025-12-18 09:59:00
45638.1174,1766052000,45646.1825,45564.4718,45615.2103,2025-12-18 10:00:00
45638.5145,1766052060,45646.833,45613.0604,45633.5189,2025-12-18 10:01:00
45556.0415,1766052120,45645.2991,45556.0415,45633.3487,2025-12-18 10:02:00
45506.8519,1766052180,45584.6094,45506.8519,45569.8489,2025-12-18 10:03:00
45497.6735,1766052240,45521.0895,45450.4422,45502.461,2025-12-18 10:04:00
45589.6634,1766052300,45589.6634,45483.8743,45512.4566,2025-12-18 10:05:00
45563.3611,1766052360,45608.4235,45537.3677,45593.9074,2025-12-18 10:06:00
45548.3521,1766052420,45568.0491,45524.946,45552.7059,2025-12-18 10:07:00
45614.4355,1766052480,45617.0548,45554.2571,45554.2571,2025-12-18 10:08:00
45593.6698,1766052540,45651.504,45576.2316,45620.5519,2025-12-18 10:09:00
45598.2391,1766052600,45628.5984,45586.5847,45609.0292,2025-12-18 10:10:00
45673.0168,1766052660,45684.7677,45593.3742,45593.6291,2025-12-18 10:11:00
45710.276,1766052720,45712.6871,45646.2921,45679.4505,2025-12-18 10:12:00
45659.9122,1766052780,45713.6416,45654.4536,45707.2215,2025-12-18 10:13:00
45603.5762,1766052840,45690.3453,45603.5762,45665.0825,2025-12-18 10:14:00
45610.8852,1766052900,45620.5362,45571.4503,45587.7083,2025-12-18 10:15:00
45553.4795,1766052960,45599.0525,45542.4983,45599.0525,2025-12-18 10:16:00
45540.6405,1766053020,45566.4017,45498.4193,45553.4391,2025-12-18 10:17:00
45541.7586,1766053080,45555.2296,45517.955,45536.5863,2025-12-18 10:18:00
45593.9294,1766053140,45598.6711,45537.5994,45537.5994,2025-12-18 10:19:00
45569.1786,1766053200,45621.6764,45560.2097,45593.2983,2025-12-18 10:20:00
45520.4723,1766053260,45568.7606,45520.4723,45566.8828,2025-12-18 10:21:00
45487.8297,1766053320,45511.781,45446.5839,45510.5976,2025-12-18 10:22:00
45507.6486,1766053380,45540.4582,45466.9907,45470.3039,2025-12-18 10:23:00
45562.4553,1766053440,45579.9242,45497.0806,45508.2971,2025-12-18 10:24:00
45596.9051,1766053500,45600.7696,45531.2122,45562.1646,2025-12-18 10:25:00
45536.5709,1766053560,45603.4448,45531.663,45603.4448,2025-12-18 10:26:00
45501.4891,1766053620,45540.2989,45501.4891,45523.6235,2025-12-18 10:27:00
45559.8527,1766053680,45576.1307,45495.873,45506.0799,2025-12-18 10:28:00
45568.3967,1766053740,45568.3967,45513.8531,45552.3137,2025-12-18 10:29:00
45556.1458,1766053800,45584.7706,45537.7633,45565.6512,2025-12-18 10:30:00
45519.9168,1766053860,45566.5111,45519.5808,45559.8665,2025-12-18 10:31:00
45433.1758,1766053920,45533.5351,45419.5761,45527.1977,2025-12-18 10:32:00
45474.2284,1766053980,45509.0145,45423.8105,45426.5252,2025-12-18 10:33:00
45455.2506,1766054040,45512.2728,45455.2506,45467.5089,2025-12-18 10:34:00
45482.772,1766054100,45488.7253,45460.6581,45467.7562,2025-12-18 10:35:00
45445.2243,1766054160,45487.2193,45443.3072,45473.6869,2025-12-18 10:36:00
45422.6034,1766054220,45469.7936,45417.5973,45436.7747,2025-12-18 10:37:00
45401.8982,1766054280,45445.8366,45397.8138,45417.2073,2025-12-18 10:38:00
45353.1844,1766054340,45417.5647,45349.2708,45417.5647,2025-12-18 10:39:00
45303.7054,1766054400,45355.1233,45279.4093,45355.1233,2025-12-18 10:40:00
45330.9276,1766054460,45377.9568,45278.2261,45296.0712,2025-12-18 10:41:00
45322.8581,1766054520,45347.2941,45310.0561,45321.3585,2025-12-18 10:42:00
45341.0984,1766054580,45369.4315,45316.9117,45316.9117,2025-12-18 10:43:00
45303.634,1766054640,45348.279,45276.1919,45348.279,2025-12-18 10:44:00
45279.7126,1766054700,45322.4472,45264.4603,45313.4346,2025-12-18 10:45:00
45250.9871,1766054760,45299.122,45238.866,45299.122,2025-12-18 10:46:00
45188.8294,1766054820,45240.5859,45154.9603,45240.5859,2025-12-18 10:47:00
45226.2377,1766054880,45240.7255,45200.4328,45204.576,2025-12-18 10:48:00
45304.2358,1766054940,45309.8048,45207.475,45207.475,2025-12-18 10:49:00
45320.3573,1766055000,45337.1299,45295.4858,45301.954,2025-12-18 10:50:00
45242.6573,1766055060,45313.6982,45242.6573,45313.6982,2025-12-18 10:51:00
45272.2896,1766055120,45305.4063,45239.9156,45239.9156,2025-12-18 10:52:00
45251.1648,1766055180,45267.5516,45234.5819,45266.756,2025-12-18 10:53:00
45207.0719,1766055240,45261.4429,45207.0719,45251.8272,2025-12-18 10:54:00
45229.9892,1766055300,45259.9696,45172.9759,45199.9368,2025-12-18 10:55:00
45231.206,1766055360,45231.206,45193.7658,45228.5556,2025-12-18 10:56:00
45226.3878,1766055420,45244.7456,45191.5352,45221.5717,2025-12-18 10:57:00
45234.8204,1766055480,45244.8579,45207.0554,45224.468,2025-12-18 10:58:00
45288.1385,1766055540,45293.1137,45226.5651,45250.9294,2025-12-18 10:59:00
45416.304,1766055600,45418.2841,45304.4163,45304.4163,2025-12-18 11:00:00
45460.1206,1766055660,45469.1442,45405.4256,45415.1138,2025-12-18 11:01:00
45453.3574,1766055720,45486.0029,45442.1773,45459.1108,2025-12-18 11:02:00
45437.0759,1766055780,45447.4282,45405.9363,45447.4282,2025-12-18 11:03:00
45405.4869,1766055840,45459.9604,45390.2579,45426.9509,2025-12-18 11:04:00
45392.3626,1766055900,45424.2237,45373.3374,45407.5535,2025-12-18 11:05:00
45400.9126,1766055960,45427.0628,45384.3424,45392.9136,2025-12-18 11:06:00
45418.5235,1766056020,45425.8521,45381.058,45394.2534,2025-12-18 11:07:00
45369.6595,1766056080,45437.0707,45362.2318,45424.5224,2025-12-18 11:08:00
45334.7115,1766056140,45370.7953,45276.0096,45362.1691,2025-12-18 11:09:00
45326.7902,1766056200,45362.3954,45318.4818,45348.8605,2025-12-18 11:10:00
45235.6371,1766056260,45329.1003,45210.6955,45327.3702,2025-12-18 11:11:00
45291.7762,1766056320,45291.7762,45219.7261,45230.3517,2025-12-18 11:12:00
45302.8476,1766056380,45337.5163,45278.9075,45282.4537,2025-12-18 11:13:00
45275.3867,1766056440,45309.0181,45266.0111,45296.8544,2025-12-18 11:14:00
45298.4642,1766056500,45319.7837,45273.352,45273.352,2025-12-18 11:15:00
45274.7394,1766056560,45312.0918,45230.8186,45281.6922,2025-12-18 11:16:00
45268.9453,1766056620,45307.8895,45257.3091,45279.1161,2025-12-18 11:17:00
45268.9685,1766056680,45292.3016,45255.1022,45286.7454,2025-12-18 11:18:00
45399.4946,1766056740,45399.4946,45267.4602,45278.7971,2025-12-18 11:19:00
45396.6618,1766056800,45417.7529,45391.5223,45406.8108,2025-12-18 11:20:00
45424.1494,1766056860,45463.9344,45403.3236,45403.3236,2025-12-18 11:21:00
45396.0591,1766056920,45435.4024,45395.9837,45419.4466,2025-12-18 11:22:00
45383.243,1766056980,45427.3746,45383.243,45407.633,2025-12-18 11:23:00
45389.0295,1766057040,45400.5611,45349.4143,45376.14,2025-12-18 11:24:00
45370.8655,1766057100,45418.1274,45370.2279,45394.7722,2025-12-18 11:25:00
45373.1333,1766057160,45373.589,45346.7426,45360.703,2025-12-18 11:26:00
45430.1306,1766057220,45430.1306,45352.0108,45362.1613,2025-12-18 11:27:00
45456.6376,1766057280,45472.5535,45403.9566,45411.5871,2025-12-18 11:28:00
45527.348,1766057340,45527.348,45464.9686,45464.9686,2025-12-18 11:29:00
45487.3498,1766057400,45531.4974,45487.3498,45529.1068,2025-12-18 11:30:00
45471.2644,1766057460,45505.4544,45458.4496,45499.3962,2025-12-18 11:31:00
45502.4588,1766057520,45543.1191,45480.8029,45480.8029,2025-12-18 11:32:00
45458.7998,1766057580,45543.8595,45449.6771,45491.2269,2025-12-18 11:33:00
45441.62,1766057640,45472.1667,45422.2382,45463.4322,2025-12-18 11:34:00
45425.3098,1766057700,45452.7205,45408.2136,45445.0012,2025-12-18 11:35:00
45404.8846,1766057760,45433.0125,45383.7489,45417.8658,2025-12-18 11:36:00
45366.7826,1766057820,45433.3925,45366.7826,45401.773,2025-12-18 11:37:00
45389.7866,1766057880,45425.6792,45347.7005,45347.7005,2025-12-18 11:38:00
45413.0075,1766057940,45425.1253,45367.1903,45395.8893,2025-12-18 11:39:00
45557.5559,1766058000,45557.5559,45416.529,45422.5105,2025-12-18 11:40:00
45604.0388,1766058060,45606.1735,45544.9352,45544.9352,2025-12-18 11:41:00
45702.8548,1766058120,45702.8548,45594.9125,45607.3366,2025-12-18 11:42:00
45724.1729,1766058180,45755.6237,45690.54,45700.3837,2025-12-18 11:43:00
45709.9317,1766058240,45724.4299,45688.2334,45719.7703,2025-12-18 11:44:00
45748.3069,1766058300,45748.3069,45704.9789,45712.8622,2025-12-18 11:45:00
45868.9806,1766058360,45868.9806,45749.626,45749.626,2025-12-18 11:46:00
45877.6736,1766058420,45895.1835,45852.8669,45863.8122,2025-12-18 11:47:00
45921.4252,1766058480,45959.0008,45866.089,45883.8212,2025-12-18 11:48:00
45924.5037,1766058540,45981.6855,45922.0409,45941.4404,2025-12-18 11:49:00
45866.7191,1766058600,45941.4212,45866.7191,45923.4976,2025-12-18 11:50:00
45944.7667,1766058660,45948.6915,45852.6618,45865.1573,2025-12-18 11:51:00
46006.7559,1766058720,46038.753,45954.9638,45956.2345,2025-12-18 11:52:00
45989.1462,1766058780,46009.7266,45950.3896,46002.7369,2025-12-18 11:53:00
46005.9356,1766058840,46018.5037,45951.9711,45974.7784,2025-12-18 11:54:00
46042.4697,1766058900,46042.4697,45992.2527,46012.5573,2025-12-18 11:55:00
45942.6163,1766058960,46052.2184,45942.6163,46040.9452,2025-12-18 11:56:00
45984.2893,1766059020,46010.8749,45933.8686,45936.6433,2025-12-18 11:57:00
45961.1549,1766059080,45991.359,45931.1337,45990.7731,2025-12-18 11:58:00
46025.9643,1766059140,46045.0713,45959.2688,45964.1946,2025-12-18 11:59:00
46133.4148,1766059200,46139.7671,46035.387,46035.387,2025-12-18 12:00:00
46183.4461,1766059260,46187.2184,46130.89,46134.3803,2025-12-18 12:01:00
46175.8241,1766059320,46195.466,46145.9794,46194.1565,2025-12-18 12:02:00
46215.0722,1766059380,46215.0722,46175.4828,46191.2626,2025-12-18 12:03:00
46159.601,1766059440,46211.71,46140.5368,46209.4173,2025-12-18 12:04:00
46194.8529,1766059500,46194.9264,46142.058,46164.1722,2025-12-18 12:05:00
46201.4084,1766059560,46206.0872,46166.659,46189.6359,2025-12-18 12:06:00
46214.2668,1766059620,46234.4614,46188.1435,46206.864,2025-12-18 12:07:00
46255.0055,1766059680,46269.3865,46206.8441,46207.6626,2025-12-18 12:08:00
46260.4111,1766059740,46268.4733,46223.6165,46262.4082,2025-12-18 12:09:00
46274.7682,1766059800,46276.1741,46238.4714,46253.3897,2025-12-18 12:10:00
46226.1329,1766059860,46287.1524,46224.5662,46275.3665,2025-12-18 12:11:00
46256.8978,1766059920,46263.9496,46214.2854,46236.465,2025-12-18 12:12:00
46279.5665,1766059980,46286.1573,46228.2377,46254.4655,2025-12-18 12:13:00
46276.1505,1766060040,46340.4541,46262.0498,46262.0498,2025-12-18 12:14:00
46222.1149,1766060100,46291.6761,46222.1149,46274.9858,2025-12-18 12:15:00
46296.993,1766060160,46325.8743,46215.6986,46228.1427,2025-12-18 12:16:00
46289.9322,1766060220,46307.0701,46253.9206,46307.0701,2025-12-18 12:17:00
46320.2045,1766060280,46324.0923,46285.3189,46290.4946,2025-12-18 12:18:00
46341.1094,1766060340,46366.7422,46269.1155,46310.3778,2025-12-18 12:19:00
46319.0206,1766060400,46373.9159,46319.0206,46357.823,2025-12-18 12:20:00
46329.3754,1766060460,46379.0041,46316.7096,46316.7096,2025-12-18 12:21:00
46343.7002,1766060520,46348.6343,46294.4383,46323.8897,2025-12-18 12:22:00
46326.24,1766060580,46351.79,46323.0082,46336.3758,2025-12-18 12:23:00
46353.8444,1766060640,46353.8444,46303.8546,46322.9521,2025-12-18 12:24:00
46350.8707,1766060700,46378.6716,46328.0668,46362.4229,2025-12-18 12:25:00
46372.5424,1766060760,46384.8716,46331.1218,46350.4097,2025-12-18 12:26:00
46386.6924,1766060820,46398.5215,46348.5306,46354.0858,2025-12-18 12:27:00
46502.3221,1766060880,46512.1463,46374.85,46390.1821,2025-12-18 12:28:00
46456.7823,1766060940,46507.2584,46451.4584,46493.3772,2025-12-18 12:29:00
46369.4143,1766061000,46454.898,46369.4143,46444.7079,2025-12-18 12:30:00
46419.4559,1766061060,46437.9336,46361.7449,46365.948,2025-12-18 12:31:00
46444.2354,1766061120,46461.7317,46411.1809,46422.2171,2025-12-18 12:32:00
46496.8757,1766061180,46504.2628,46432.1556,46446.6419,2025-12-18 12:33:00
46537.2472,1766061240,46558.2536,46470.7392,46504.7837,2025-12-18 12:34:00
46639.6357,1766061300,46661.27,46540.9248,46540.9248,2025-12-18 12:35:00
46622.8924,1766061360,46677.8614,46615.1601,46647.8346,2025-12-18 12:36:00
46600.3717,1766061420,46642.1927,46594.639,46631.1194,2025-12-18 12:37:00
46683.8456,1766061480,46691.0976,46595.5222,46600.3356,2025-12-18 12:38:00
46645.4133,1766061540,46690.4389,46619.6637,46683.8086,2025-12-18 12:39:00
46661.9484,1766061600,46663.6678,46627.033,46627.033,2025-12-18 12:40:00
46613.0849,1766061660,46673.2643,46613.0849,46644.9483,2025-12-18 12:41:00
46543.6769,1766061720,46613.8043,46543.6769,46606.2412,2025-12-18 12:42:00
46516.471,1766061780,46538.5174,46511.0944,46538.5068,2025-12-18 12:43:00
46439.8259,1766061840,46508.7563,46432.9172,46508.7563,2025-12-18 12:44:00
46498.4211,1766061900,46511.6805,46444.3344,46444.3344,2025-12-18 12:45:00
46499.4459,1766061960,46564.1485,46495.2908,46512.5977,2025-12-18 12:46:00
46453.2233,1766062020,46541.4139,46453.2233,46517.5182,2025-12-18 12:47:00
46398.1599,1766062080,46462.2817,46398.1599,46462.2817,2025-12-18 12:48:00
46457.7301,1766062140,46464.5926,46390.4429,46397.798,2025-12-18 12:49:00
46403.7944,1766062200,46507.836,46403.4697,46461.6594,2025-12-18 12:50:00
46430.7782,1766062260,46437.7406,46394.3299,46397.1683,2025-12-18 12:51:00
46373.8509,1766062320,46439.2945,46372.534,46431.237,2025-12-18 12:52:00
46360.5428,1766062380,46370.2581,46316.6892,46365.7382,2025-12-18 12:53:00
46354.2658,1766062440,46402.9787,46347.5245,46362.838,2025-12-18 12:54:00
46453.988,1766062500,46453.988,46328.334,46356.2142,2025-12-18 12:55:00
46514.1446,1766062560,46543.8053,46455.7157,46456.4851,2025-12-18 12:56:00
46473.2231,1766062620,46529.7098,46473.2231,46512.7164,2025-12-18 12:57:00
46515.5421,1766062680,46520.7224,46461.6837,46476.4693,2025-12-18 12:58:00
46496.4052,1766062740,46514.1673,46461.8833,46508.7909,2025-12-18 12:59:00
46520.0323,1766062800,46528.6715,46468.5624,46499.8526,2025-12-18 13:00:00
46526.398,1766062860,46539.5692,46484.8813,46529.8829,2025-12-18 13:01:00
46431.4703,1766062920,46528.964,46429.8053,46528.964,2025-12-18 13:02:00
46352.2159,1766062980,46422.3462,46352.2159,46422.3462,2025-12-18 13:03:00
46343.5335,1766063040,46352.082,46315.8599,46352.082,2025-12-18 13:04:00
46361.5493,1766063100,46372.7885,46326.9634,46327.7608,2025-12-18 13:05:00
46328.2947,1766063160,46356.0676,46292.4544,46355.588,2025-12-18 13:06:00
46322.2655,1766063220,46364.0535,46311.7217,46331.6784,2025-12-18 13:07:00
46341.3648,1766063280,46341.3648,46281.3621,46316.8265,2025-12-18 13:08:00
46353.6452,1766063340,46365.4463,46329.6603,46344.9734,2025-12-18 13:09:00
46421.2183,1766063400,46421.2183,46338.0554,46353.871,2025-12-18 13:10:00
46428.1827,1766063460,46453.6148,46422.9331,46425.3409,2025-12-18 13:11:00
46455.5957,1766063520,46462.0695,46369.8072,46426.7414,2025-12-18 13:12:00
46511.431,1766063580,46529.6555,46459.2303,46472.0577,2025-12-18 13:13:00
46593.3079,1766063640,46621.4919,46519.503,46519.503,2025-12-18 13:14:00
46527.0725,1766063700,46598.1027,46527.0725,46592.2566,2025-12-18 13:15:00
46560.5795,1766063760,46560.5795,46476.9785,46506.6687,2025-12-18 13:16:00
46605.6092,1766063820,46631.0588,46562.84,46562.84,2025-12-18 13:17:00
46547.3693,1766063880,46615.7523,46547.3693,46615.7523,2025-12-18 13:18:00
46550.2718,1766063940,46568.1526,46534.1346,46535.4327,2025-12-18 13:19:00
46514.8045,1766064000,46605.7811,46504.2586,46557.4147,2025-12-18 13:20:00
46461.4629,1766064060,46540.9546,46461.4629,46509.1998,2025-12-18 13:21:00
46469.5756,1766064120,46490.7885,46430.4259,46455.0682,2025-12-18 13:22:00
46445.1817,1766064180,46499.759,46430.3987,46463.6477,2025-12-18 13:23:00
46475.4604,1766064240,46486.2191,46423.4142,46437.1187,2025-12-18 13:24:00
46541.0046,1766064300,46546.9385,46478.4528,46484.2546,2025-12-18 13:25:00
46547.8566,1766064360,46572.9946,46534.8125,46550.1696,2025-12-18 13:26:00
46576.3247,1766064420,46589.5839,46532.1861,46562.5252,2025-12-18 13:27:00
46613.044,1766064480,46630.3367,46574.5272,46584.5201,2025-12-18 13:28:00
46658.0144,1766064540,46677.2002,46617.1559,46617.1559,2025-12-18 13:29:00
46661.2091,1766064600,46689.2563,46632.6134,46642.3385,2025-12-18 13:30:00
46624.3225,1766064660,46670.1704,46622.5358,46653.0875,2025-12-18 13:31:00
46624.1086,1766064720,46634.8237,46589.5006,46614.7248,2025-12-18 13:32:00
46587.3135,1766064780,46625.5638,46545.7532,46625.5638,2025-12-18 13:33:00
46598.7501,1766064840,46614.5253,46564.872,46604.1594,2025-12-18 13:34:00
46681.1422,1766064900,46693.7563,46602.6186,46605.3511,2025-12-18 13:35:00
46678.2709,1766064960,46732.865,46658.7255,46683.9844,2025-12-18 13:36:00
46622.37,1766065020,46667.7757,46605.3861,46667.7757,2025-12-18 13:37:00
46633.276,1766065080,46642.97,46579.0634,46618.6465,2025-12-18 13:38:00
46720.968,1766065140,46726.8924,46634.8028,46634.8028,2025-12-18 13:39:00
46671.8899,1766065200,46736.0176,46671.8899,46720.2715,2025-12-18 13:40:00
46591.6659,1766065260,46662.2831,46570.2994,46661.42,2025-12-18 13:41:00
46577.0476,1766065320,46626.3875,46568.8124,46586.5749,2025-12-18 13:42:00
46581.2434,1766065380,46600.8885,46563.1867,46588.4336,2025-12-18 13:43:00
46537.6969,1766065440,46566.0416,46481.6967,46566.0416,2025-12-18 13:44:00
46562.4351,1766065500,46599.1425,46534.7896,46534.7896,2025-12-18 13:45:00
46512.3205,1766065560,46569.2737,46502.7536,46569.2737,2025-12-18 13:46:00
46489.743,1766065620,46543.7703,46470.9226,46506.417,2025-12-18 13:47:00
46540.3836,1766065680,46540.3836,46442.9813,46494.1944,2025-12-18 13:48:00
46439.1086,1766065740,46540.6788,46436.3917,46534.9236,2025-12-18 13:49:00
46494.9058,1766065800,46505.8521,46424.2742,46424.2742,2025-12-18 13:50:00
46406.1428,1766065860,46494.2702,46397.708,46487.5257,2025-12-18 13:51:00
46396.9641,1766065920,46413.433,46362.8136,46396.7471,2025-12-18 13:52:00
46405.2781,1766065980,46419.6516,46376.425,46389.4149,2025-12-18 13:53:00
46338.6205,1766066040,46419.8574,46320.1786,46415.307,2025-12-18 13:54:00
46362.7323,1766066100,46394.1881,46332.5078,46336.6922,2025-12-18 13:55:00
46345.9169,1766066160,46372.048,46308.6838,46351.0047,2025-12-18 13:56:00
46383.4426,1766066220,46395.3363,46331.9244,46346.4066,2025-12-18 13:57:00
46404.8103,1766066280,46427.0353,46386.1312,46388.8226,2025-12-18 13:58:00
46437.7514,1766066340,46453.9552,46383.5626,46391.8017,2025-12-18 13:59:00
46486.2376,1766066400,46499.0205,46433.487,46433.487,2025-12-18 14:00:00
46536.8873,1766066460,46540.0467,46483.0098,46483.2907,2025-12-18 14:01:00
46593.8787,1766066520,46593.8787,46515.8238,46518.6875,2025-12-18 14:02:00
46542.9581,1766066580,46589.6569,46524.1151,46586.4658,2025-12-18 14:03:00
46527.0445,1766066640,46562.043,46509.9553,46548.6745,2025-12-18 14:04:00
46544.095,1766066700,46556.833,46500.041,46533.2739,2025-12-18 14:05:00
46517.3991,1766066760,46578.083,46505.702,46545.946,2025-12-18 14:06:00
46588.1796,1766066820,46588.1796,46520.1423,46529.5549,2025-12-18 14:07:00
46535.2347,1766066880,46573.0269,46525.3122,46571.2274,2025-12-18 14:08:00
46591.4176,1766066940,46605.7322,46501.1656,46524.5312,2025-12-18 14:09:00
46595.4371,1766067000,46595.9937,46548.7614,46583.2069,2025-12-18 14:10:00
46655.4108,1766067060,46674.3396,46595.1978,46595.1978,2025-12-18 14:11:00
46640.432,1766067120,46664.9689,46629.9227,46653.7021,2025-12-18 14:12:00
46699.5325,1766067180,46708.9502,46643.3291,46643.3291,2025-12-18 14:13:00
46674.3853,1766067240,46750.1765,46674.3853,46693.8283,2025-12-18 14:14:00
46726.2976,1766067300,46749.1853,46681.7786,46681.7786,2025-12-18 14:15:00
46694.7872,1766067360,46728.1513,46686.8932,46728.1513,2025-12-18 14:16:00
46723.1254,1766067420,46743.9292,46680.4049,46692.8585,2025-12-18 14:17:00
46729.351,1766067480,46773.0071,46714.6735,46741.9968,2025-12-18 14:18:00
46756.115,1766067540,46760.8428,46708.1065,46725.9721,2025-12-18 14:19:00
46767.3905,1766067600,46802.1326,46737.3164,46759.3239,2025-12-18 14:20:00
46837.617,1766067660,46845.5572,46765.2077,46765.2077,2025-12-18 14:21:00
46862.8522,1766067720,46862.8522,46822.064,46830.3188,2025-12-18 14:22:00
46855.3064,1766067780,46900.1804,46855.3064,46872.4912,2025-12-18 14:23:00
46923.7746,1766067840,46925.9555,46861.1564,46872.0672,2025-12-18 14:24:00
46902.726,1766067900,46927.9295,46887.9388,46927.9295,2025-12-18 14:25:00
46845.9717,1766067960,46904.3919,46830.645,46904.3919,2025-12-18 14:26:00
46763.7515,1766068020,46867.8235,46763.7515,46850.7864,2025-12-18 14:27:00
46744.6602,1766068080,46804.5994,46735.8013,46777.1919,2025-12-18 14:28:00
46680.0305,1766068140,46739.3393,46662.8526,46739.3393,2025-12-18 14:29:00
46533.2832,1766068200,46684.0334,46533.2832,46681.9801,2025-12-18 14:30:00
46509.0973,1766068260,46566.5451,46493.5412,46531.7928,2025-12-18 14:31:00
46492.2985,1766068320,46506.7586,46468.2417,46492.2985,2025-12-18 14:32:00
46491.6165,1766068380,46496.2464,46438.0131,46486.1223,2025-12-18 14:33:00
46445.3906,1766068440,46520.838,46445.3906,46497.3233,2025-12-18 14:34:00
46496.2396,1766068500,46499.8353,46442.3703,46451.7269,2025-12-18 14:35:00
46519.6821,1766068560,46574.7775,46498.9714,46498.9714,2025-12-18 14:36:00
46450.1269,1766068620,46512.295,46449.6881,46506.7402,2025-12-18 14:37:00
46480.2887,1766068680,46488.521,46424.1776,46446.3081,2025-12-18 14:38:00
46527.5312,1766068740,46532.0545,46464.5056,46481.3415,2025-12-18 14:39:00
46456.3548,1766068800,46512.8648,46456.3548,46512.8648,2025-12-18 14:40:00
46484.7592,1766068860,46512.4401,46462.3079,46466.3857,2025-12-18 14:41:00
46520.0344,1766068920,46534.1912,46483.8135,46488.9268,2025-12-18 14:42:00
46429.9604,1766068980,46534.873,46420.5097,46513.1809,2025-12-18 14:43:00
46420.1063,1766069040,46448.9533,46401.2907,46432.2741,2025-12-18 14:44:00
46368.1522,1766069100,46433.701,46362.6851,46426.1512,2025-12-18 14:45:00
46402.4691,1766069160,46426.7492,46383.9734,46385.4332,2025-12-18 14:46:00
46447.6823,1766069220,46447.6823,46390.5894,46409.8517,2025-12-18 14:47:00
46432.2311,1766069280,46447.9809,46395.2568,46429.0499,2025-12-18 14:48:00
46441.1522,1766069340,46452.8284,46411.8537,46436.4447,2025-12-18 14:49:00
46440.2409,1766069400,46456.6582,46406.2139,46444.5754,2025-12-18 14:50:00
46497.9134,1766069460,46497.9134,46442.5597,46448.7107,2025-12-18 14:51:00
46445.6299,1766069520,46493.3678,46434.3312,46493.3678,2025-12-18 14:52:00
46461.2741,1766069580,46481.5182,46433.6062,46442.0458,2025-12-18 14:53:00
46483.6361,1766069640,46508.4068,46456.4333,46458.3591,2025-12-18 14:54:00
46511.0804,1766069700,46545.3948,46447.4027,46491.1954,2025-12-18 14:55:00
46561.6616,1766069760,46561.6616,46507.4312,46510.0244,2025-12-18 14:56:00
